StockCode,Selling Price,Purchase Price,Unit Profit,infoID
84247K,2.95,2.46,0.49,1582
21468,3.75,3.12,0.62,1583
85185F,2.95,2.46,0.49,1584
21655,1.69,1.41,0.28,1585
47556,2.55,2.12,0.42,1586
22210,1.65,1.38,0.27,1587
84818,2.55,2.12,0.42,1588
21350,2.95,2.46,0.49,1589
21010,1.25,1.04,0.21,1590
71038,5.45,4.54,0.91,1591
21873,1.25,1.04,0.21,1592
21872,1.25,1.04,0.21,1593
21874,1.25,1.04,0.21,1594
85159B,13.0,10.83,2.17,1595
85169B,2.57,2.14,0.43,1596
85170B,4.3,3.58,0.72,1597
85212,1.7,1.42,0.28,1598
72739C,2.57,2.14,0.43,1599
72740A,5.17,4.31,0.86,1600
81952V,1.7,1.42,0.28,1601
82599,4.3,3.58,0.72,1602
84711B,8.65,7.21,1.44,1603
84971S,1.7,1.42,0.28,1604
85098B,7.78,6.48,1.3,1605
85130D,3.43,2.86,0.57,1606
85135C,8.65,7.21,1.44,1607
90018B,4.33,3.61,0.72,1608
90065A,7.37,6.14,1.23,1609
90071,1.29,1.08,0.21,1610
90133,5.2,4.33,0.87,1611
90179B,6.07,5.06,1.01,1612
90181B,9.55,7.96,1.59,1613
90195A,9.55,7.96,1.59,1614
90197B,5.2,4.33,0.87,1615
90201B,3.03,2.52,0.5,1616
90202B,3.03,2.52,0.5,1617
90211B,6.07,5.06,1.01,1618
21894,2.57,2.14,0.43,1619
22183,13.87,11.56,2.31,1620
22314,8.65,7.21,1.44,1621
35609A,2.57,2.14,0.43,1622
37379A,11.26,9.38,1.88,1623
37423,1.7,1.42,0.28,1624
37492B,9.52,7.93,1.59,1625
46775A,34.74,28.95,5.79,1626
84081,8.65,7.21,1.44,1627
21665,1.7,1.42,0.28,1628
21666,1.7,1.42,0.28,1629
21683,6.04,5.03,1.01,1630
21853,5.17,4.31,0.86,1631
21860,5.17,4.31,0.86,1632
21936,6.04,5.03,1.01,1633
21974,3.04,2.53,0.51,1634
21984,0.83,0.69,0.14,1635
21991,6.04,5.03,1.01,1636
21641,1.7,1.42,0.28,1637
20996,0.86,0.72,0.14,1638
21129,13.0,10.83,2.17,1639
21144,3.43,2.86,0.57,1640
21195,4.3,3.58,0.72,1641
21220,2.57,2.14,0.43,1642
21372,6.04,5.03,1.01,1643
21384,1.7,1.42,0.28,1644
21408,8.65,7.21,1.44,1645
16236,0.43,0.36,0.07,1646
16243B,6.04,5.03,1.01,1647
16244A,4.3,3.58,0.72,1648
17096,0.43,0.36,0.07,1649
20617,4.3,3.58,0.72,1650
20620,4.3,3.58,0.72,1651
20671,2.57,2.14,0.43,1652
20672,2.57,2.14,0.43,1653
20701,10.39,8.66,1.73,1654
20737,1.7,1.42,0.28,1655
20845,13.0,10.83,2.17,1656
20954,8.65,7.21,1.44,1657
90010B,9.98,8.32,1.66,1658
90011D,3.03,2.52,0.5,1659
90013B,4.33,3.61,0.72,1660
90019A,5.63,4.69,0.94,1661
90024E,8.68,7.23,1.45,1662
90025E,3.9,3.25,0.65,1663
90027D,3.46,2.88,0.58,1664
90033,2.59,2.16,0.43,1665
90034,10.41,8.68,1.73,1666
90059A,1.72,1.43,0.29,1667
90124A,10.42,8.68,1.74,1668
90160B,7.37,6.14,1.23,1669
90161B,5.2,4.33,0.87,1670
90161C,5.2,4.33,0.87,1671
90164B,7.81,6.51,1.3,1672
90181C,9.55,7.96,1.59,1673
90183C,3.03,2.52,0.5,1674
90212B,3.9,3.25,0.65,1675
85166A,7.78,6.48,1.3,1676
10002R,5.17,4.31,0.86,1677
16202A,12.13,10.11,2.02,1678
16239,2.57,2.14,0.43,1679
22230,1.7,1.42,0.28,1680
22248,1.7,1.42,0.28,1681
22260,1.7,1.42,0.28,1682
22269,2.57,2.14,0.43,1683
22293,3.04,2.53,0.51,1684
35096B,0.86,0.72,0.14,1685
35598D,2.57,2.14,0.43,1686
35653,6.04,5.03,1.01,1687
35966,1.7,1.42,0.28,1688
35967,1.7,1.42,0.28,1689
35968,1.7,1.42,0.28,1690
35969,3.43,2.86,0.57,1691
37467,4.3,3.58,0.72,1692
47503A,2.57,2.14,0.43,1693
79051A,6.04,5.03,1.01,1694
79191D,1.7,1.42,0.28,1695
79303B,6.04,5.03,1.01,1696
82585,2.57,2.14,0.43,1697
82605,4.3,3.58,0.72,1698
84429A,6.04,5.03,1.01,1699
84569A,2.57,2.14,0.43,1700
84569C,2.57,2.14,0.43,1701
84673A,1.3,1.08,0.22,1702
84683,2.57,2.14,0.43,1703
84685,7.78,6.48,1.3,1704
84712B,7.78,6.48,1.3,1705
84907,18.22,15.18,3.04,1706
84913B,9.52,7.93,1.59,1707
85017B,0.83,0.69,0.14,1708
17039,0.65,0.54,0.11,1709
18094C,2.57,2.14,0.43,1710
20653,2.57,2.14,0.43,1711
20735,1.7,1.42,0.28,1712
20764,7.78,6.48,1.3,1713
20778,3.43,2.86,0.57,1714
20862,4.3,3.58,0.72,1715
20878,2.57,2.14,0.43,1716
20933,7.78,6.48,1.3,1717
20950,2.57,2.14,0.43,1718
21040,5.17,4.31,0.86,1719
21065,12.13,10.11,2.02,1720
21193,4.3,3.58,0.72,1721
21267,4.3,3.58,0.72,1722
21294,2.57,2.14,0.43,1723
21563,6.04,5.03,1.01,1724
21595,8.65,7.21,1.44,1725
21659,30.39,25.33,5.06,1726
21675,1.7,1.42,0.28,1727
21678,1.7,1.42,0.28,1728
21717,5.17,4.31,0.86,1729
21723,1.7,1.42,0.28,1730
21775,2.57,2.14,0.43,1731
21801,0.87,0.72,0.15,1732
21802,0.87,0.72,0.15,1733
21803,0.87,0.72,0.15,1734
21823,3.04,2.53,0.51,1735
21824,3.04,2.53,0.51,1736
21846,4.3,3.58,0.72,1737
21851,4.3,3.58,0.72,1738
21944,1.7,1.42,0.28,1739
22067,3.43,2.86,0.57,1740
22094,2.57,2.14,0.43,1741
22099,2.57,2.14,0.43,1742
22100,2.57,2.14,0.43,1743
21695,2.95,2.46,0.49,1744
21358,1.25,1.04,0.21,1745
21262,16.95,14.12,2.82,1746
16202B,5.55,4.62,0.92,1747
20905,6.35,5.29,1.06,1748
46775B,16.95,14.12,2.82,1749
47578A,0.85,0.71,0.14,1750
85151,1.25,1.04,0.21,1751
20693,4.25,3.54,0.71,1752
84705D,4.65,3.88,0.77,1753
84247J,2.95,2.46,0.49,1754
35241,4.95,4.12,0.83,1755
22265,0.65,0.54,0.11,1756
79030G,1.65,1.38,0.27,1757
21171,1.45,1.21,0.24,1758
85129C,1.25,1.04,0.21,1759
21388,0.85,0.71,0.14,1760
84705A,4.65,3.88,0.77,1761
85163A,12.75,10.62,2.12,1762
85165,9.95,8.29,1.66,1763
84705F,4.65,3.88,0.77,1764
21281,2.55,2.12,0.42,1765
21279,2.55,2.12,0.42,1766
21613,2.95,2.46,0.49,1767
84690,7.95,6.62,1.33,1768
21282,3.75,3.12,0.62,1769
72351A,2.1,1.75,0.35,1770
85080,1.25,1.04,0.21,1771
35603C,2.1,1.75,0.35,1772
20793,6.75,5.62,1.12,1773
84750B,1.95,1.62,0.32,1774
84765,12.75,10.62,2.12,1775
47563A,3.75,3.12,0.62,1776
37477B,3.75,3.12,0.62,1777
85025C,1.65,1.38,0.27,1778
35911A,2.1,1.75,0.35,1779
82011B,3.75,3.12,0.62,1780
21555,2.55,2.12,0.42,1781
37327,1.69,1.41,0.28,1782
84875A,3.75,3.12,0.62,1783
35821P,2.95,2.46,0.49,1784
62018,1.95,1.62,0.32,1785
22220,9.95,8.29,1.66,1786
90129C,2.95,2.46,0.49,1787
20988,1.95,1.62,0.32,1788
84572,8.49,7.08,1.42,1789
17084N,0.21,0.18,0.04,1790
21011,1.45,1.21,0.24,1791
21550,5.95,4.96,0.99,1792
47569,2.55,2.12,0.42,1793
17084G,0.21,0.18,0.04,1794
10080,0.85,0.71,0.14,1795
21849,4.95,4.12,0.83,1796
20871,1.25,1.04,0.21,1797
21118,1.25,1.04,0.21,1798
35751D,0.19,0.16,0.03,1799
72038P,0.08,0.07,0.01,1800
72750A,1.95,1.62,0.32,1801
35015,0.06,0.05,0.01,1802
90014C,9.95,8.29,1.66,1803
20819,1.25,1.04,0.21,1804
16202E,1.95,1.62,0.32,1805
16201B,1.95,1.62,0.32,1806
16201A,1.95,1.62,0.32,1807
20696,3.75,3.12,0.62,1808
85089,2.95,2.46,0.49,1809
40046A,1.25,1.04,0.21,1810
22182,4.95,4.12,0.83,1811
16202C,1.95,1.62,0.32,1812
85224,0.38,0.32,0.06,1813
22078,1.85,1.54,0.31,1814
85007,1.65,1.38,0.27,1815
21076,0.85,0.71,0.14,1816
22059,1.49,1.24,0.25,1817
84569D,1.25,1.04,0.21,1818
22209,1.65,1.38,0.27,1819
21402,0.42,0.35,0.07,1820
21403,0.42,0.35,0.07,1821
21285,2.1,1.75,0.35,1822
17136A,0.08,0.07,0.01,1823
82607A,1.25,1.04,0.21,1824
82607E,1.25,1.04,0.21,1825
72369A,1.25,1.04,0.21,1826
72351B,2.1,1.75,0.35,1827
22228,0.85,0.71,0.14,1828
21438,3.75,3.12,0.62,1829
22270,3.75,3.12,0.62,1830
22284,1.65,1.38,0.27,1831
21206,1.65,1.38,0.27,1832
21203,1.65,1.38,0.27,1833
21188,2.95,2.46,0.49,1834
85179C,4.65,3.88,0.77,1835
85179A,4.65,3.88,0.77,1836
85180A,4.65,3.88,0.77,1837
21123,1.25,1.04,0.21,1838
85185E,2.95,2.46,0.49,1839
16169M,0.42,0.35,0.07,1840
21629,7.95,6.62,1.33,1841
21769,79.95,66.62,13.33,1842
21696,2.95,2.46,0.49,1843
21693,2.95,2.46,0.49,1844
21651,1.65,1.38,0.27,1845
84993B,0.42,0.35,0.07,1846
90083,0.85,0.71,0.14,1847
16215,0.65,0.54,0.11,1848
21380,2.95,2.46,0.49,1849
15039,0.85,0.71,0.14,1850
84627,5.95,4.96,0.99,1851
21276,6.95,5.79,1.16,1852
22310,1.65,1.38,0.27,1853
21620,3.75,3.12,0.62,1854
21690,3.75,3.12,0.62,1855
84537B,0.42,0.35,0.07,1856
22033,0.42,0.35,0.07,1857
22032,0.42,0.35,0.07,1858
16161M,0.42,0.35,0.07,1859
21450,5.95,4.96,0.99,1860
84763,1.25,1.04,0.21,1861
35810A,2.1,1.75,0.35,1862
35809A,2.1,1.75,0.35,1863
35811A,2.1,1.75,0.35,1864
21054,8.95,7.46,1.49,1865
21056,8.95,7.46,1.49,1866
20702,4.25,3.54,0.71,1867
21303,14.75,12.29,2.46,1868
85131A,1.25,1.04,0.21,1869
21657,6.95,5.79,1.16,1870
85078,0.65,0.54,0.11,1871
84745A,0.42,0.35,0.07,1872
84745B,0.42,0.35,0.07,1873
22292,1.45,1.21,0.24,1874
22287,1.65,1.38,0.27,1875
84882,3.75,3.12,0.62,1876
21427,2.1,1.75,0.35,1877
22332,1.65,1.38,0.27,1878
22053,1.25,1.04,0.21,1879
10109,0.42,0.35,0.07,1880
21910,1.65,1.38,0.27,1881
37345,1.95,1.62,0.32,1882
22204,3.75,3.12,0.62,1883
84509G,3.75,3.12,0.62,1884
21564,2.95,2.46,0.49,1885
84687,5.95,4.96,0.99,1886
21536,2.1,1.75,0.35,1887
90214C,1.25,1.04,0.21,1888
90214D,1.25,1.04,0.21,1889
35953,1.25,1.04,0.21,1890
21127,5.95,4.96,0.99,1891
21306,2.1,1.75,0.35,1892
84415B,3.75,3.12,0.62,1893
85083,2.55,2.12,0.42,1894
37333,4.95,4.12,0.83,1895
84989B,0.55,0.46,0.09,1896
72799A,2.55,2.12,0.42,1897
85173,2.1,1.75,0.35,1898
21644,1.25,1.04,0.21,1899
35824C,1.49,1.24,0.25,1900
35817B,2.55,2.12,0.42,1901
84875D,3.75,3.12,0.62,1902
46000U,1.25,1.04,0.21,1903
84255B,2.1,1.75,0.35,1904
46776F,4.95,4.12,0.83,1905
15060B,3.75,3.12,0.62,1906
84912A,2.0,1.67,0.33,1907
84922,2.0,1.67,0.33,1908
21000,2.0,1.67,0.33,1909
90190B,2.95,2.46,0.49,1910
90019C,4.95,4.12,0.83,1911
90024C,8.5,7.08,1.42,1912
90011B,2.95,2.46,0.49,1913
90012B,9.95,8.29,1.66,1914
85023B,2.55,2.12,0.42,1915
21509,0.42,0.35,0.07,1916
21051,2.1,1.75,0.35,1917
72803B,4.25,3.54,0.71,1918
47592B,2.1,1.75,0.35,1919
84548,1.65,1.38,0.27,1920
84676,2.95,2.46,0.49,1921
16015,0.5,0.42,0.08,1922
20847,7.78,6.48,1.3,1923
20902,13.0,10.83,2.17,1924
20910,13.0,10.83,2.17,1925
21194,4.3,3.58,0.72,1926
21207,3.43,2.86,0.57,1927
21250,6.04,5.03,1.01,1928
21293,4.3,3.58,0.72,1929
21311,3.43,2.86,0.57,1930
21630,19.09,15.91,3.18,1931
21634,2.57,2.14,0.43,1932
21656,3.43,2.86,0.57,1933
21774,2.57,2.14,0.43,1934
21903,4.3,3.58,0.72,1935
21923,17.35,14.46,2.89,1936
21950,2.57,2.14,0.43,1937
22057,3.43,2.86,0.57,1938
22323,10.39,8.66,1.73,1939
35611B,7.78,6.48,1.3,1940
35915C,3.43,2.86,0.57,1941
46118,8.65,7.21,1.44,1942
47481,2.17,1.81,0.36,1943
47504H,7.78,6.48,1.3,1944
47504J,21.7,18.08,3.62,1945
47594B,4.3,3.58,0.72,1946
71406C,0.86,0.72,0.14,1947
78124,4.3,3.58,0.72,1948
79315W,6.04,5.03,1.01,1949
84247L,0.86,0.72,0.14,1950
84250M,0.86,0.72,0.14,1951
84292,26.04,21.7,4.34,1952
84306,21.7,18.08,3.62,1953
84584,5.17,4.31,0.86,1954
84638,14.74,12.28,2.46,1955
84659A,5.17,4.31,0.86,1956
84675,6.04,5.03,1.01,1957
84968A,26.04,21.7,4.34,1958
85039C,3.43,2.86,0.57,1959
85121B,17.35,14.46,2.89,1960
85136B,8.65,7.21,1.44,1961
90010A,9.98,8.32,1.66,1962
90011A,3.03,2.52,0.5,1963
90012A,10.42,8.68,1.74,1964
90013A,3.9,3.25,0.65,1965
90028,8.68,7.23,1.45,1966
90035A,10.85,9.04,1.81,1967
90036A,8.24,6.87,1.37,1968
90040A,4.33,3.61,0.72,1969
90040B,3.9,3.25,0.65,1970
90059D,1.72,1.43,0.29,1971
90063B,8.68,7.23,1.45,1972
90176A,7.81,6.51,1.3,1973
90180B,10.42,8.68,1.74,1974
90185D,4.33,3.61,0.72,1975
90186A,3.03,2.52,0.5,1976
90187B,3.46,2.88,0.58,1977
DCGS0004,17.35,14.46,2.89,1978
DCGS0076,16.48,13.73,2.75,1979
16244B,4.3,3.58,0.72,1980
84706B,8.95,7.46,1.49,1981
22334,1.65,1.38,0.27,1982
37441,2.1,1.75,0.35,1983
20893,2.55,2.12,0.42,1984
22074,1.65,1.38,0.27,1985
20733,0.85,0.71,0.14,1986
21682,4.95,4.12,0.83,1987
21392,2.1,1.75,0.35,1988
35958,0.85,0.71,0.14,1989
84725,4.25,3.54,0.71,1990
84721,12.75,10.62,2.12,1991
72045D,1.69,1.41,0.28,1992
84247G,0.42,0.35,0.07,1993
84581,3.75,3.12,0.62,1994
79338,1.65,1.38,0.27,1995
21728,12.75,10.62,2.12,1996
21324,2.95,2.46,0.49,1997
21667,16.95,14.12,2.82,1998
21288,2.95,2.46,0.49,1999
22098,1.25,1.04,0.21,2000
47562,3.75,3.12,0.62,2001
22291,1.45,1.21,0.24,2002
84906,5.95,4.96,0.99,2003
21389,0.85,0.71,0.14,2004
20738,0.85,0.71,0.14,2005
16014,0.32,0.27,0.05,2006
16016,0.72,0.6,0.12,2007
85079,2.12,1.77,0.35,2008
21447,1.25,1.04,0.21,2009
84761,2.55,2.12,0.42,2010
21446,1.25,1.04,0.21,2011
21422,0.85,0.71,0.14,2012
22164,2.95,2.46,0.49,2013
21664,3.75,3.12,0.62,2014
84595E,3.75,3.12,0.62,2015
51012L,1.25,1.04,0.21,2016
21224,1.25,1.04,0.21,2017
22158,2.95,2.46,0.49,2018
85167A,4.25,3.54,0.71,2019
20861,2.1,1.75,0.35,2020
84680,7.95,6.62,1.33,2021
21381,1.69,1.41,0.28,2022
20855,1.65,1.38,0.27,2023
81950B,0.85,0.71,0.14,2024
20854,1.65,1.38,0.27,2025
81950V,0.85,0.71,0.14,2026
90036C,7.95,6.62,1.33,2027
85036A,4.25,3.54,0.71,2028
84030E,1.5,1.25,0.25,2029
45008C,8.95,7.46,1.49,2030
84562A,7.95,6.62,1.33,2031
84880,5.95,4.96,0.99,2032
84993A,0.42,0.35,0.07,2033
C2,50.0,41.67,8.33,2034
90089,0.85,0.71,0.14,2035
85179B,4.65,3.88,0.77,2036
21654,1.45,1.21,0.24,2037
21316,2.95,2.46,0.49,2038
22299,1.25,1.04,0.21,2039
46776B,4.95,4.12,0.83,2040
84625A,2.95,2.46,0.49,2041
84625D,2.95,2.46,0.49,2042
46126A,1.25,1.04,0.21,2043
84356,5.95,4.96,0.99,2044
22045,0.42,0.35,0.07,2045
22048,0.42,0.35,0.07,2046
22050,0.42,0.35,0.07,2047
22052,0.42,0.35,0.07,2048
51014L,0.85,0.71,0.14,2049
20760,0.85,0.71,0.14,2050
22040,0.42,0.35,0.07,2051
22223,4.95,4.12,0.83,2052
84945,0.85,0.71,0.14,2053
90014B,10.85,9.04,1.81,2054
90022,3.9,3.25,0.65,2055
90070,6.5,5.42,1.08,2056
90123D,6.07,5.06,1.01,2057
90130C,3.03,2.52,0.5,2058
90163A,7.81,6.51,1.3,2059
90164A,7.81,6.51,1.3,2060
90165B,2.59,2.16,0.43,2061
90174,2.59,2.16,0.43,2062
16256B,0.83,0.69,0.14,2063
17129F,1.7,1.42,0.28,2064
20699,5.17,4.31,0.86,2065
20707,2.57,2.14,0.43,2066
35840,6.91,5.76,1.15,2067
35964,4.3,3.58,0.72,2068
35972,2.57,2.14,0.43,2069
37495,7.78,6.48,1.3,2070
46776A,13.0,10.83,2.17,2071
71403,6.04,5.03,1.01,2072
72819,5.17,4.31,0.86,2073
84661C,5.17,4.31,0.86,2074
84762A,8.65,7.21,1.44,2075
84762B,8.65,7.21,1.44,2076
84858A,12.13,10.11,2.02,2077
84926F,2.57,2.14,0.43,2078
85020,4.3,3.58,0.72,2079
85034C,8.65,7.21,1.44,2080
85060,2.57,2.14,0.43,2081
85128,3.43,2.86,0.57,2082
85195,4.3,3.58,0.72,2083
20781,11.26,9.38,1.88,2084
20898,6.04,5.03,1.01,2085
20993,1.7,1.42,0.28,2086
21130,6.91,5.76,1.15,2087
21147,4.3,3.58,0.72,2088
21219,2.57,2.14,0.43,2089
21261,30.39,25.33,5.06,2090
21292,1.7,1.42,0.28,2091
21336,6.04,5.03,1.01,2092
21397,3.43,2.86,0.57,2093
21443,7.78,6.48,1.3,2094
21633,26.04,21.7,4.34,2095
21720,1.7,1.42,0.28,2096
21736,4.3,3.58,0.72,2097
21785,1.7,1.42,0.28,2098
21854,5.17,4.31,0.86,2099
21879,1.7,1.42,0.28,2100
22060,21.7,18.08,3.62,2101
17109D,1.69,1.41,0.28,2102
72755D,4.25,3.54,0.71,2103
79406,0.22,0.18,0.04,2104
84846A,2.1,1.75,0.35,2105
17107D,2.55,2.12,0.42,2106
16169P,0.42,0.35,0.07,2107
84932A,8.5,7.08,1.42,2108
84932B,8.5,7.08,1.42,2109
84932C,8.5,7.08,1.42,2110
84932D,8.5,7.08,1.42,2111
84933C,9.95,8.29,1.66,2112
16169K,0.42,0.35,0.07,2113
47599A,2.1,1.75,0.35,2114
20717,1.25,1.04,0.21,2115
22258,1.25,1.04,0.21,2116
37408,1.25,1.04,0.21,2117
16011,0.21,0.18,0.04,2118
21215,0.55,0.46,0.09,2119
84795D,7.95,6.62,1.33,2120
37112,3.75,3.12,0.62,2121
84425A,4.25,3.54,0.71,2122
85087,2.55,2.12,0.42,2123
21462,6.75,5.62,1.12,2124
21399,1.75,1.46,0.29,2125
79144B,0.42,0.35,0.07,2126
20837,2.95,2.46,0.49,2127
85096,3.75,3.12,0.62,2128
84625B,2.95,2.46,0.49,2129
20688,5.95,4.96,0.99,2130
84469,6.95,5.79,1.16,2131
21661,5.45,4.54,0.91,2132
21662,5.45,4.54,0.91,2133
21274,12.75,10.62,2.12,2134
21332,12.75,10.62,2.12,2135
20766,3.75,3.12,0.62,2136
84924D,3.75,3.12,0.62,2137
84924A,3.75,3.12,0.62,2138
84916,5.95,4.96,0.99,2139
85019C,4.25,3.54,0.71,2140
72801D,1.25,1.04,0.21,2141
21280,2.55,2.12,0.42,2142
35597D,0.65,0.54,0.11,2143
84926E,1.25,1.04,0.21,2144
84926D,1.25,1.04,0.21,2145
72800D,2.55,2.12,0.42,2146
72800B,2.55,2.12,0.42,2147
21627,14.95,12.46,2.49,2148
20762,3.75,3.12,0.62,2149
16046,0.85,0.71,0.14,2150
79413,1.25,1.04,0.21,2151
51020B,1.25,1.04,0.21,2152
17001,0.29,0.24,0.05,2153
85032C,2.1,1.75,0.35,2154
75149N,1.25,1.04,0.21,2155
22317,2.95,2.46,0.49,2156
22066,1.45,1.21,0.24,2157
21779,8.5,7.08,1.42,2158
37492D,4.65,3.88,0.77,2159
84427B,4.25,3.54,0.71,2160
21032,1.25,1.04,0.21,2161
21027,1.25,1.04,0.21,2162
16216,0.16,0.13,0.03,2163
84509F,3.75,3.12,0.62,2164
47013C,0.29,0.24,0.05,2165
21373,2.55,2.12,0.42,2166
85023A,2.55,2.12,0.42,2167
85024C,1.65,1.38,0.27,2168
85024A,1.65,1.38,0.27,2169
21915,1.25,1.04,0.21,2170
72754A,0.65,0.54,0.11,2171
84705C,1.25,1.04,0.21,2172
85166B,1.25,1.04,0.21,2173
16049,0.12,0.1,0.02,2174
21287,0.38,0.32,0.06,2175
21635,3.75,3.12,0.62,2176
21636,2.55,2.12,0.42,2177
72753B,2.1,1.75,0.35,2178
84569B,1.25,1.04,0.21,2179
84608,7.95,6.62,1.33,2180
84753A,0.85,0.71,0.14,2181
46776D,4.95,4.12,0.83,2182
72586,0.42,0.35,0.07,2183
72122,0.95,0.79,0.16,2184
84978,1.25,1.04,0.21,2185
35633B,0.19,0.16,0.03,2186
21456,1.25,1.04,0.21,2187
21457,1.25,1.04,0.21,2188
21458,1.25,1.04,0.21,2189
22146,1.95,1.62,0.32,2190
84452,0.85,0.71,0.14,2191
84456,0.85,0.71,0.14,2192
22229,0.85,0.71,0.14,2193
90040C,3.5,2.92,0.58,2194
21109,6.75,5.62,1.12,2195
90011C,2.95,2.46,0.49,2196
90130B,2.95,2.46,0.49,2197
90210C,2.95,2.46,0.49,2198
90210D,2.95,2.46,0.49,2199
90210A,2.95,2.46,0.49,2200
35932,1.95,1.62,0.32,2201
21830,0.42,0.35,0.07,2202
84508B,2.55,2.12,0.42,2203
84508C,2.55,2.12,0.42,2204
72751A,5.95,4.96,0.99,2205
72751B,5.95,4.96,0.99,2206
72752B,4.25,3.54,0.71,2207
72752A,4.25,3.54,0.71,2208
20879,2.55,2.12,0.42,2209
21852,6.95,5.79,1.16,2210
79149B,0.42,0.35,0.07,2211
84830,12.75,10.62,2.12,2212
21338,5.95,4.96,0.99,2213
35271S,0.42,0.35,0.07,2214
21300,49.95,41.63,8.32,2215
17014C,0.42,0.35,0.07,2216
37482B,2.55,2.12,0.42,2217
85117,1.65,1.38,0.27,2218
21028,1.25,1.04,0.21,2219
21331,12.75,10.62,2.12,2220
84279P,3.75,3.12,0.62,2221
90184A,8.95,7.46,1.49,2222
90184C,8.95,7.46,1.49,2223
21418,2.55,2.12,0.42,2224
85142,7.95,6.62,1.33,2225
84586L,2.95,2.46,0.49,2226
16219,0.21,0.18,0.04,2227
85214,1.65,1.38,0.27,2228
22263,0.85,0.71,0.14,2229
20868,1.25,1.04,0.21,2230
84593,2.95,2.46,0.49,2231
84592,2.95,2.46,0.49,2232
85197,2.1,1.75,0.35,2233
90196B,12.75,10.62,2.12,2234
90196A,12.75,10.62,2.12,2235
90029,8.5,7.08,1.42,2236
90141E,4.95,4.12,0.83,2237
90141A,4.95,4.12,0.83,2238
90141C,4.95,4.12,0.83,2239
20704,6.95,5.79,1.16,2240
90126A,1.69,1.41,0.28,2241
90001D,4.25,3.54,0.71,2242
90161D,4.95,4.12,0.83,2243
90161A,4.95,4.12,0.83,2244
90160D,6.95,5.79,1.16,2245
40046C,1.25,1.04,0.21,2246
47351B,2.95,2.46,0.49,2247
21376,5.45,4.54,0.91,2248
84212,0.65,0.54,0.11,2249
84918,6.95,5.79,1.16,2250
21421,1.25,1.04,0.21,2251
90214M,1.25,1.04,0.21,2252
44242B,1.25,1.04,0.21,2253
85132B,9.95,8.29,1.66,2254
21905,2.1,1.75,0.35,2255
84467,39.95,33.29,6.66,2256
85035B,4.25,3.54,0.71,2257
82587,1.25,1.04,0.21,2258
90122B,4.95,4.12,0.83,2259
72805,1.69,1.41,0.28,2260
84893,5.95,4.96,0.99,2261
21059,0.85,0.71,0.14,2262
20864,2.1,1.75,0.35,2263
20857,1.65,1.38,0.27,2264
20856,1.65,1.38,0.27,2265
77101A,1.25,1.04,0.21,2266
90115,2.55,2.12,0.42,2267
72232,0.19,0.16,0.03,2268
72780,0.85,0.71,0.14,2269
35443,0.85,0.71,0.14,2270
85144,7.25,6.04,1.21,2271
21765,7.35,6.12,1.22,2272
84576,5.95,4.96,0.99,2273
84826,0.85,0.71,0.14,2274
22043,0.42,0.35,0.07,2275
21268,2.1,1.75,0.35,2276
21988,0.85,0.71,0.14,2277
84482,3.75,3.12,0.62,2278
22285,1.65,1.38,0.27,2279
84845C,1.25,1.04,0.21,2280
84845D,1.25,1.04,0.21,2281
84845A,1.25,1.04,0.21,2282
20833,49.95,41.63,8.32,2283
20775,1.65,1.38,0.27,2284
84206A,0.19,0.16,0.03,2285
84206C,0.19,0.16,0.03,2286
84201B,0.19,0.16,0.03,2287
90152B,5.95,4.96,0.99,2288
90150,7.5,6.25,1.25,2289
90159,4.95,4.12,0.83,2290
20662,2.95,2.46,0.49,2291
40001,0.85,0.71,0.14,2292
90060F,5.95,4.96,0.99,2293
90060C,5.95,4.96,0.99,2294
90060D,5.95,4.96,0.99,2295
84819,4.25,3.54,0.71,2296
21265,1.95,1.62,0.32,2297
21084,0.65,0.54,0.11,2298
84795A,7.95,6.62,1.33,2299
35909B,2.95,2.46,0.49,2300
20936,2.95,2.46,0.49,2301
35833P,3.95,3.29,0.66,2302
35833G,3.95,3.29,0.66,2303
84795B,7.95,6.62,1.33,2304
84952A,3.75,3.12,0.62,2305
17091F,1.25,1.04,0.21,2306
17091B,1.25,1.04,0.21,2307
17091A,1.25,1.04,0.21,2308
90214T,1.25,1.04,0.21,2309
90214R,1.25,1.04,0.21,2310
90214L,1.25,1.04,0.21,2311
90214N,1.25,1.04,0.21,2312
35976B,1.25,1.04,0.21,2313
84789,3.75,3.12,0.62,2314
35537,0.42,0.35,0.07,2315
21370,6.35,5.29,1.06,2316
21652,1.95,1.62,0.32,2317
21204,1.65,1.38,0.27,2318
84051,0.85,0.71,0.14,2319
72753C,2.1,1.75,0.35,2320
72753D,2.1,1.75,0.35,2321
21308,7.95,6.62,1.33,2322
47554,2.55,2.12,0.42,2323
21906,6.75,5.62,1.12,2324
85071C,2.55,2.12,0.42,2325
84741C,1.95,1.62,0.32,2326
21697,1.69,1.41,0.28,2327
90111,1.05,0.88,0.17,2328
90112,1.05,0.88,0.17,2329
21689,3.75,3.12,0.62,2330
20757,0.64,0.53,0.11,2331
20763,2.95,2.46,0.49,2332
20769,2.1,1.75,0.35,2333
84870B,3.75,3.12,0.62,2334
20731,1.25,1.04,0.21,2335
47590B,5.45,4.54,0.91,2336
85025B,1.65,1.38,0.27,2337
15044A,2.95,2.46,0.49,2338
85200,1.25,1.04,0.21,2339
